,size,from_Concordia,price
2701,1.5,1.0,1510.0
2702,1.5,2.0,1365.0
2703,4.5,2.0,2015.0
2704,3.5,8.0,1550.0
2705,3.5,5.0,1100.0
2706,4.5,5.0,2400.0
2707,1.5,8.0,720.0
2708,5.5,9.0,1700.0
2709,7.5,4.0,2900.0
2710,1.5,9.0,740.0
2711,6.5,3.0,3500.0
2712,3.5,6.0,1350.0
2713,4.5,9.0,1550.0
2714,1.5,4.0,950.0
2715,4.5,7.0,2000.0
2716,5.5,10.0,1400.0
2717,4.5,1.0,2639.0
2718,3.5,1.0,1765.0
2719,1.5,1.0,1538.0
2720,3.5,3.0,1700.0
2721,5.5,2.0,3442.0
2722,3.5,2.0,1715.0
2723,4.5,2.0,2415.0
2724,1.5,2.0,1505.0
2725,5.5,1.0,5025.0
2726,3.5,1.0,1765.0
2727,4.5,1.0,2375.0
2728,5.5,5.0,3500.0
2729,4.5,5.0,2000.0
2730,3.5,5.0,1385.0
2731,1.5,5.0,1114.0
2732,3.5,2.0,1650.0
2733,5.5,1.0,4820.0
2734,4.5,1.0,2230.0
2735,3.5,1.0,1875.0
2736,1.5,6.0,1200.0
2737,4.5,2.0,2390.0
2738,4.5,5.0,1195.0
2739,3.5,1.0,1695.0
2740,4.5,1.0,2150.0
2741,1.5,1.0,1655.0
2742,1.5,2.0,1820.0
2743,5.5,2.0,3200.0
2744,5.5,2.0,3450.0
2745,4.5,2.0,2295.0
2746,5.5,4.0,3450.0
2747,3.5,2.0,1350.0
2748,3.5,7.0,1390.0
2749,1.5,9.0,995.0
2750,3.5,5.0,1100.0
2751,4.5,5.0,2400.0
2752,1.5,8.0,720.0
2753,5.5,9.0,1700.0
2754,7.5,4.0,2900.0
2755,1.5,9.0,740.0
2756,6.5,3.0,3500.0
2757,3.5,6.0,1350.0
2758,4.5,9.0,1550.0
2759,1.5,4.0,950.0
2760,4.5,7.0,2000.0
2761,5.5,10.0,1400.0
2762,4.5,1.0,2639.0
2763,3.5,1.0,1765.0
2764,1.5,1.0,1538.0
2765,3.5,3.0,1700.0
2766,5.5,2.0,3442.0
2767,3.5,2.0,1715.0
2768,4.5,2.0,2415.0
2769,1.5,2.0,1505.0
2770,5.5,1.0,5025.0
2771,3.5,1.0,1765.0
2772,4.5,1.0,2375.0
2773,5.5,5.0,3500.0
2774,4.5,5.0,2000.0
2775,3.5,5.0,1385.0
2776,1.5,5.0,1114.0
2777,3.5,2.0,1650.0
2778,5.5,1.0,4820.0
2779,4.5,1.0,2230.0
2780,3.5,1.0,1875.0
2781,1.5,6.0,1200.0
2782,4.5,2.0,2390.0
2783,4.5,5.0,1195.0
2784,3.5,1.0,1695.0
2785,4.5,1.0,2150.0
2786,1.5,1.0,1655.0
2787,1.5,2.0,1820.0
2788,5.5,2.0,3200.0
2789,5.5,2.0,3450.0
2790,3.5,5.0,1570.0
2792,5.5,4.0,3600.0
2793,5.5,1.0,4820.0
2794,4.5,9.0,2200.0
2795,7.5,9.0,2500.0
2796,3.5,5.0,1100.0
2797,4.5,5.0,2400.0
2798,1.5,8.0,720.0
2799,5.5,9.0,1700.0
2800,7.5,4.0,2900.0
2801,1.5,9.0,740.0
2802,6.5,3.0,3500.0
2803,3.5,6.0,1350.0
2804,4.5,9.0,1550.0
2805,1.5,4.0,950.0
2806,4.5,7.0,2000.0
2807,5.5,10.0,1400.0
2808,4.5,1.0,2639.0
2809,3.5,1.0,1765.0
2810,1.5,1.0,1538.0
2811,3.5,3.0,1700.0
2812,5.5,2.0,3442.0
2813,3.5,2.0,1715.0
2814,4.5,2.0,2415.0
2815,1.5,2.0,1505.0
2816,5.5,1.0,5025.0
2817,3.5,1.0,1765.0
2818,4.5,1.0,2375.0
2819,5.5,5.0,3500.0
2820,4.5,5.0,2000.0
2821,3.5,5.0,1385.0
2822,1.5,5.0,1114.0
2823,3.5,2.0,1650.0
2824,5.5,1.0,4820.0
2825,4.5,1.0,2230.0
2826,3.5,1.0,1875.0
2827,1.5,6.0,1200.0
2828,4.5,2.0,2390.0
2829,4.5,5.0,1195.0
2830,3.5,1.0,1695.0
2831,4.5,1.0,2150.0
2832,1.5,1.0,1655.0
2833,1.5,2.0,1820.0
2834,5.5,2.0,3200.0
2835,5.5,4.0,3600.0
2836,4.5,2.0,2250.0
2837,1.5,9.0,995.0
2838,5.5,6.0,3625.0
2839,4.5,7.0,1750.0
2840,7.5,9.0,2500.0
2841,3.5,5.0,1100.0
2842,4.5,5.0,2400.0
2843,1.5,8.0,720.0
2844,5.5,9.0,1700.0
2845,7.5,4.0,2900.0
2846,1.5,9.0,740.0
2847,6.5,3.0,3500.0
2848,3.5,6.0,1350.0
2849,4.5,9.0,1550.0
2850,1.5,4.0,950.0
2851,4.5,7.0,2000.0
2852,5.5,10.0,1400.0
2853,4.5,1.0,2639.0
2854,3.5,1.0,1765.0
2855,1.5,1.0,1538.0
2856,3.5,3.0,1700.0
2857,5.5,2.0,3442.0
2858,3.5,2.0,1715.0
2859,4.5,2.0,2415.0
2860,1.5,2.0,1505.0
2861,5.5,1.0,5025.0
2862,3.5,1.0,1765.0
2863,4.5,1.0,2375.0
2864,5.5,5.0,3500.0
2865,4.5,5.0,2000.0
2866,3.5,5.0,1385.0
2867,1.5,5.0,1114.0
2868,3.5,2.0,1650.0
2869,5.5,1.0,4820.0
2870,4.5,1.0,2230.0
2871,3.5,1.0,1875.0
2872,1.5,6.0,1200.0
2873,4.5,2.0,2390.0
2874,4.5,5.0,1195.0
2875,3.5,1.0,1695.0
2876,4.5,1.0,2150.0
2877,1.5,1.0,1655.0
2878,1.5,2.0,1820.0
2879,5.5,2.0,3200.0
2880,4.5,9.0,2296.0
2881,3.5,8.0,1614.0
2882,6.5,1.0,5968.0
2883,4.5,8.0,1960.0
2884,3.5,8.0,1585.0
2885,7.5,9.0,2500.0
2886,3.5,5.0,1100.0
2887,4.5,5.0,2400.0
2888,1.5,8.0,720.0
2889,5.5,9.0,1700.0
2890,7.5,4.0,2900.0
2891,1.5,9.0,740.0
2892,6.5,3.0,3500.0
2893,3.5,6.0,1350.0
2894,4.5,9.0,1550.0
2895,1.5,4.0,950.0
2896,4.5,7.0,2000.0
2897,5.5,10.0,1400.0
2898,4.5,1.0,2639.0
2899,3.5,1.0,1765.0
2900,1.5,1.0,1538.0
2901,3.5,3.0,1700.0
2902,5.5,2.0,3442.0
2903,3.5,2.0,1715.0
2904,4.5,2.0,2415.0
2905,1.5,2.0,1505.0
2906,5.5,1.0,5025.0
2907,3.5,1.0,1765.0
2908,4.5,1.0,2375.0
2909,5.5,5.0,3500.0
2910,4.5,5.0,2000.0
2911,3.5,5.0,1385.0
2912,1.5,5.0,1114.0
2913,3.5,2.0,1650.0
2914,5.5,1.0,4820.0
2915,4.5,1.0,2230.0
2916,3.5,1.0,1875.0
2917,1.5,6.0,1200.0
2918,4.5,2.0,2390.0
2919,4.5,5.0,1195.0
2920,3.5,1.0,1695.0
2921,4.5,1.0,2150.0
2922,1.5,1.0,1655.0
2923,1.5,2.0,1820.0
2924,5.5,2.0,3200.0
2925,5.5,6.0,3625.0
2926,1.5,9.0,800.0
2927,4.5,10.0,1700.0
2928,6.5,1.0,5968.0
2929,4.5,3.0,1795.0
2930,7.5,9.0,2500.0
2931,3.5,5.0,1100.0
2932,4.5,5.0,2400.0
2933,1.5,8.0,720.0
2934,5.5,9.0,1700.0
2935,7.5,4.0,2900.0
2936,1.5,9.0,740.0
2937,6.5,3.0,3500.0
2938,3.5,6.0,1350.0
2939,4.5,9.0,1550.0
2940,1.5,4.0,950.0
2941,4.5,7.0,2000.0
2942,5.5,10.0,1400.0
2943,4.5,1.0,2639.0
2944,3.5,1.0,1765.0
2945,1.5,1.0,1538.0
2946,3.5,3.0,1700.0
2947,5.5,2.0,3442.0
2948,3.5,2.0,1715.0
2949,4.5,2.0,2415.0
2950,1.5,2.0,1505.0
2951,5.5,1.0,5025.0
2952,3.5,1.0,1765.0
2953,4.5,1.0,2375.0
2954,5.5,5.0,3500.0
2955,4.5,5.0,2000.0
2956,3.5,5.0,1385.0
2957,1.5,5.0,1114.0
2958,3.5,2.0,1650.0
2959,5.5,1.0,4820.0
2960,4.5,1.0,2230.0
2961,3.5,1.0,1875.0
2962,1.5,6.0,1200.0
2963,4.5,2.0,2390.0
2964,4.5,5.0,1195.0
2965,3.5,1.0,1695.0
2966,4.5,1.0,2150.0
2967,1.5,1.0,1655.0
2968,1.5,2.0,1820.0
2969,5.5,2.0,3200.0
2970,4.5,9.0,1895.0
2971,4.5,5.0,2150.0
2972,4.5,8.0,1850.0
2973,4.5,1.0,1900.0
2974,3.5,1.0,1675.0
2975,7.5,9.0,2500.0
2976,3.5,5.0,1100.0
2977,4.5,5.0,2400.0
2978,1.5,8.0,720.0
2979,5.5,9.0,1700.0
2980,7.5,4.0,2900.0
2981,1.5,9.0,740.0
2982,6.5,3.0,3500.0
2983,3.5,6.0,1350.0
2984,4.5,9.0,1550.0
2985,1.5,4.0,950.0
2986,4.5,7.0,2000.0
2987,5.5,10.0,1400.0
2988,4.5,1.0,2639.0
2989,3.5,1.0,1765.0
2990,1.5,1.0,1538.0
2991,3.5,3.0,1700.0
2992,5.5,2.0,3442.0
2993,3.5,2.0,1715.0
2994,4.5,2.0,2415.0
2995,1.5,2.0,1505.0
2996,5.5,1.0,5025.0
2997,3.5,1.0,1765.0
2998,4.5,1.0,2375.0
2999,5.5,5.0,3500.0
3000,4.5,5.0,2000.0
3001,3.5,5.0,1385.0
3002,1.5,5.0,1114.0
3003,3.5,2.0,1650.0
3004,5.5,1.0,4820.0
3005,4.5,1.0,2230.0
3006,3.5,1.0,1875.0
3007,1.5,6.0,1200.0
3008,4.5,2.0,2390.0
3009,4.5,5.0,1195.0
3010,3.5,1.0,1695.0
3011,4.5,1.0,2150.0
3012,1.5,1.0,1655.0
3013,1.5,2.0,1820.0
3014,5.5,2.0,3200.0
3015,1.5,5.0,635.0
3016,4.5,9.0,2296.0
3017,3.5,8.0,1350.0
3018,3.5,2.0,1850.0
3019,4.5,7.0,1750.0
3020,7.5,9.0,2500.0
3021,3.5,5.0,1100.0
3022,4.5,5.0,2400.0
3023,1.5,8.0,720.0
3024,5.5,9.0,1700.0
3025,7.5,4.0,2900.0
3026,1.5,9.0,740.0
3027,6.5,3.0,3500.0
3028,3.5,6.0,1350.0
3029,4.5,9.0,1550.0
3030,1.5,4.0,950.0
3031,4.5,7.0,2000.0
3032,5.5,10.0,1400.0
3033,4.5,1.0,2639.0
3034,3.5,1.0,1765.0
3035,1.5,1.0,1538.0
3036,3.5,3.0,1700.0
3037,5.5,2.0,3442.0
3038,3.5,2.0,1715.0
3039,4.5,2.0,2415.0
3040,1.5,2.0,1505.0
3041,5.5,1.0,5025.0
3042,3.5,1.0,1765.0
3043,4.5,1.0,2375.0
3044,5.5,5.0,3500.0
3045,4.5,5.0,2000.0
3046,3.5,5.0,1385.0
3047,1.5,5.0,1114.0
3048,3.5,2.0,1650.0
3049,5.5,1.0,4820.0
3050,4.5,1.0,2230.0
3051,3.5,1.0,1875.0
3052,1.5,6.0,1200.0
3053,4.5,2.0,2390.0
3054,4.5,5.0,1195.0
3055,3.5,1.0,1695.0
3056,4.5,1.0,2150.0
3057,1.5,1.0,1655.0
3058,1.5,2.0,1820.0
3059,5.5,2.0,3200.0
3060,5.5,8.0,2600.0
3061,3.5,8.0,1585.0
3062,4.5,2.0,2250.0
3063,3.5,1.0,1885.0
3064,1.5,1.0,1856.0
3065,7.5,9.0,2500.0
3066,3.5,5.0,1100.0
3067,4.5,5.0,2400.0
3068,1.5,8.0,720.0
3069,5.5,9.0,1700.0
3070,7.5,4.0,2900.0
3071,1.5,9.0,740.0
3072,6.5,3.0,3500.0
3073,3.5,6.0,1350.0
3074,4.5,9.0,1550.0
3075,1.5,4.0,950.0
3076,4.5,7.0,2000.0
3077,5.5,10.0,1400.0
3078,4.5,1.0,2639.0
3079,3.5,1.0,1765.0
3080,1.5,1.0,1538.0
3081,3.5,3.0,1700.0
3082,5.5,2.0,3442.0
3083,3.5,2.0,1715.0
3084,4.5,2.0,2415.0
3085,1.5,2.0,1505.0
3086,5.5,1.0,5025.0
3087,3.5,1.0,1765.0
3088,4.5,1.0,2375.0
3089,5.5,5.0,3500.0
3090,4.5,5.0,2000.0
3091,3.5,5.0,1385.0
3092,1.5,5.0,1114.0
3093,3.5,2.0,1650.0
3094,5.5,1.0,4820.0
3095,4.5,1.0,2230.0
3096,3.5,1.0,1875.0
3097,1.5,6.0,1200.0
3098,4.5,2.0,2390.0
3099,4.5,5.0,1195.0
3100,3.5,1.0,1695.0
3101,4.5,1.0,2150.0
3102,1.5,1.0,1655.0
3103,1.5,2.0,1820.0
3104,5.5,2.0,3200.0
3105,3.5,1.0,1829.0
3106,4.5,1.0,1895.0
3107,3.5,8.0,1550.0
3108,1.5,1.0,1856.0
3109,4.5,3.0,2086.0
3110,7.5,9.0,2500.0
3111,3.5,5.0,1100.0
3112,4.5,5.0,2400.0
3113,1.5,8.0,720.0
3114,5.5,9.0,1700.0
3115,7.5,4.0,2900.0
3116,1.5,9.0,740.0
3117,6.5,3.0,3500.0
3118,3.5,6.0,1350.0
3119,4.5,9.0,1550.0
3120,1.5,4.0,950.0
3121,4.5,7.0,2000.0
3122,5.5,10.0,1400.0
3123,4.5,1.0,2639.0
3124,3.5,1.0,1765.0
3125,1.5,1.0,1538.0
3126,3.5,3.0,1700.0
3127,5.5,2.0,3442.0
3128,3.5,2.0,1715.0
3129,4.5,2.0,2415.0
3130,1.5,2.0,1505.0
3131,5.5,1.0,5025.0
3132,3.5,1.0,1765.0
3133,4.5,1.0,2375.0
3134,5.5,5.0,3500.0
3135,4.5,5.0,2000.0
3136,3.5,5.0,1385.0
3137,1.5,5.0,1114.0
3138,3.5,2.0,1650.0
3139,5.5,1.0,4820.0
3140,4.5,1.0,2230.0
3141,3.5,1.0,1875.0
3142,1.5,6.0,1200.0
3143,4.5,2.0,2390.0
3144,4.5,5.0,1195.0
3145,3.5,1.0,1695.0
3146,4.5,1.0,2150.0
3147,1.5,1.0,1655.0
3148,1.5,2.0,1820.0
3149,5.5,2.0,3200.0
3150,4.5,2.0,2250.0
3151,3.5,4.0,1570.0
3152,4.5,1.0,2970.0
3153,3.5,2.0,1550.0
3154,4.5,6.0,1400.0
3155,7.5,9.0,2500.0
3156,3.5,5.0,1100.0
3157,4.5,5.0,2400.0
3158,1.5,8.0,720.0
3159,5.5,9.0,1700.0
3160,7.5,4.0,2900.0
3161,1.5,9.0,740.0
3162,6.5,3.0,3500.0
3163,3.5,6.0,1350.0
3164,4.5,9.0,1550.0
3165,1.5,4.0,950.0
3166,4.5,7.0,2000.0
3167,5.5,10.0,1400.0
3168,4.5,1.0,2639.0
3169,3.5,1.0,1765.0
3170,1.5,1.0,1538.0
3171,3.5,3.0,1700.0
3172,5.5,2.0,3442.0
3173,3.5,2.0,1715.0
3174,4.5,2.0,2415.0
3175,1.5,2.0,1505.0
3176,5.5,1.0,5025.0
3177,3.5,1.0,1765.0
3178,4.5,1.0,2375.0
3179,5.5,5.0,3500.0
3180,4.5,5.0,2000.0
3181,3.5,5.0,1385.0
3182,1.5,5.0,1114.0
3183,3.5,2.0,1650.0
3184,5.5,1.0,4820.0
3185,4.5,1.0,2230.0
3186,3.5,1.0,1875.0
3187,1.5,6.0,1200.0
3188,4.5,2.0,2390.0
3189,4.5,5.0,1195.0
3190,3.5,1.0,1695.0
3191,4.5,1.0,2150.0
3192,1.5,1.0,1655.0
3193,1.5,2.0,1820.0
3194,5.5,2.0,3200.0
3195,4.5,8.0,1960.0
3196,4.5,5.0,2565.0
3197,3.5,1.0,1455.0
3198,4.5,5.0,1295.0
3199,4.5,7.0,2225.0
3200,7.5,9.0,2500.0
3201,3.5,5.0,1100.0
3202,4.5,5.0,2400.0
3203,1.5,8.0,720.0
3204,5.5,9.0,1700.0
3205,7.5,4.0,2900.0
3206,1.5,9.0,740.0
3207,6.5,3.0,3500.0
3208,3.5,6.0,1350.0
3209,4.5,9.0,1550.0
3210,1.5,4.0,950.0
3211,4.5,7.0,2000.0
3212,5.5,10.0,1400.0
3213,4.5,1.0,2639.0
3214,3.5,1.0,1765.0
3215,1.5,1.0,1538.0
3216,3.5,3.0,1700.0
3217,5.5,2.0,3442.0
3218,3.5,2.0,1715.0
3219,4.5,2.0,2415.0
3220,1.5,2.0,1505.0
3221,5.5,1.0,5025.0
3222,3.5,1.0,1765.0
3223,4.5,1.0,2375.0
3224,5.5,5.0,3500.0
3225,4.5,5.0,2000.0
3226,3.5,5.0,1385.0
3227,1.5,5.0,1114.0
3228,3.5,2.0,1650.0
3229,5.5,1.0,4820.0
3230,4.5,1.0,2230.0
3231,3.5,1.0,1875.0
3232,1.5,6.0,1200.0
3233,4.5,2.0,2390.0
3234,4.5,5.0,1195.0
3235,3.5,1.0,1695.0
3236,4.5,1.0,2150.0
3237,1.5,1.0,1655.0
3238,1.5,2.0,1820.0
3239,5.5,2.0,3200.0
3240,3.5,8.0,1495.0
3241,3.5,2.0,1850.0
3242,4.5,7.0,2225.0
3243,4.5,6.0,3295.0
3244,4.5,7.0,1696.0
3245,7.5,9.0,2500.0
3246,3.5,5.0,1100.0
3247,4.5,5.0,2400.0
3248,1.5,8.0,720.0
3249,5.5,9.0,1700.0
3250,7.5,4.0,2900.0
3251,1.5,9.0,740.0
3252,6.5,3.0,3500.0
3253,3.5,6.0,1350.0
3254,4.5,9.0,1550.0
3255,1.5,4.0,950.0
3256,4.5,7.0,2000.0
3257,5.5,10.0,1400.0
3258,4.5,1.0,2639.0
3259,3.5,1.0,1765.0
3260,1.5,1.0,1538.0
3261,3.5,3.0,1700.0
3262,5.5,2.0,3442.0
3263,3.5,2.0,1715.0
3264,4.5,2.0,2415.0
3265,1.5,2.0,1505.0
3266,5.5,1.0,5025.0
3267,3.5,1.0,1765.0
3268,4.5,1.0,2375.0
3269,5.5,5.0,3500.0
3270,4.5,5.0,2000.0
3271,3.5,5.0,1385.0
3272,1.5,5.0,1114.0
3273,3.5,2.0,1650.0
3274,5.5,1.0,4820.0
3275,4.5,1.0,2230.0
3276,3.5,1.0,1875.0
3277,1.5,6.0,1200.0
3278,4.5,2.0,2390.0
3279,4.5,5.0,1195.0
3280,3.5,1.0,1695.0
3281,4.5,1.0,2150.0
3282,1.5,1.0,1655.0
3283,1.5,2.0,1820.0
3284,5.5,2.0,3200.0
3285,4.5,6.0,3295.0
3286,4.5,2.0,1695.0
3287,4.5,3.0,1750.0
3289,1.5,2.0,1590.0
3290,7.5,9.0,2500.0
3291,3.5,5.0,1100.0
3292,4.5,5.0,2400.0
3293,1.5,8.0,720.0
3294,5.5,9.0,1700.0
3295,7.5,4.0,2900.0
3296,1.5,9.0,740.0
3297,6.5,3.0,3500.0
3298,3.5,6.0,1350.0
3299,4.5,9.0,1550.0
3300,1.5,4.0,950.0
3301,4.5,7.0,2000.0
3302,5.5,10.0,1400.0
3303,4.5,1.0,2639.0
3304,3.5,1.0,1765.0
3305,1.5,1.0,1538.0
3306,3.5,3.0,1700.0
3307,5.5,2.0,3442.0
3308,3.5,2.0,1715.0
3309,4.5,2.0,2415.0
3310,1.5,2.0,1505.0
3311,5.5,1.0,5025.0
3312,3.5,1.0,1765.0
3313,4.5,1.0,2375.0
3314,5.5,5.0,3500.0
3315,4.5,5.0,2000.0
3316,3.5,5.0,1385.0
3317,1.5,5.0,1114.0
3318,3.5,2.0,1650.0
3319,5.5,1.0,4820.0
3320,4.5,1.0,2230.0
3321,3.5,1.0,1875.0
3322,1.5,6.0,1200.0
3323,4.5,2.0,2390.0
3324,4.5,5.0,1195.0
3325,3.5,1.0,1695.0
3326,4.5,1.0,2150.0
3327,1.5,1.0,1655.0
3328,1.5,2.0,1820.0
3329,5.5,2.0,3200.0
3330,3.5,8.0,1585.0
3331,4.5,2.0,1750.0
3332,3.5,2.0,1550.0
3333,4.5,2.0,3250.0
3334,6.5,2.0,2795.0
3335,7.5,9.0,2500.0
3336,3.5,5.0,1100.0
3337,4.5,5.0,2400.0
3338,1.5,8.0,720.0
3339,5.5,9.0,1700.0
3340,7.5,4.0,2900.0
3341,1.5,9.0,740.0
3342,6.5,3.0,3500.0
3343,3.5,6.0,1350.0
3344,4.5,9.0,1550.0
3345,1.5,4.0,950.0
3346,4.5,7.0,2000.0
3347,5.5,10.0,1400.0
3348,4.5,1.0,2639.0
3349,3.5,1.0,1765.0
3350,1.5,1.0,1538.0
3351,3.5,3.0,1700.0
3352,5.5,2.0,3442.0
3353,3.5,2.0,1715.0
3354,4.5,2.0,2415.0
3355,1.5,2.0,1505.0
3356,5.5,1.0,5025.0
3357,3.5,1.0,1765.0
3358,4.5,1.0,2375.0
3359,5.5,5.0,3500.0
3360,4.5,5.0,2000.0
3361,3.5,5.0,1385.0
3362,1.5,5.0,1114.0
3363,3.5,2.0,1650.0
3364,5.5,1.0,4820.0
3365,4.5,1.0,2230.0
3366,3.5,1.0,1875.0
3367,1.5,6.0,1200.0
3368,4.5,2.0,2390.0
3369,4.5,5.0,1195.0
3370,3.5,1.0,1695.0
3371,4.5,1.0,2150.0
3372,1.5,1.0,1655.0
3373,1.5,2.0,1820.0
3374,5.5,2.0,3200.0
3375,3.5,2.0,2399.0
3376,1.5,2.0,850.0
3377,3.5,2.0,1550.0
3378,4.5,3.0,1795.0
3379,6.5,1.0,5968.0
3380,7.5,9.0,2500.0
3381,3.5,5.0,1100.0
3382,4.5,5.0,2400.0
3383,1.5,8.0,720.0
3384,5.5,9.0,1700.0
3385,7.5,4.0,2900.0
3386,1.5,9.0,740.0
3387,6.5,3.0,3500.0
3388,3.5,6.0,1350.0
3389,4.5,9.0,1550.0
3390,1.5,4.0,950.0
3391,4.5,7.0,2000.0
3392,5.5,10.0,1400.0
3393,4.5,1.0,2639.0
3394,3.5,1.0,1765.0
3395,1.5,1.0,1538.0
3396,3.5,3.0,1700.0
3397,5.5,2.0,3442.0
3398,3.5,2.0,1715.0
3399,4.5,2.0,2415.0
3400,1.5,2.0,1505.0
3401,5.5,1.0,5025.0
3402,3.5,1.0,1765.0
3403,4.5,1.0,2375.0
3404,5.5,5.0,3500.0
3405,4.5,5.0,2000.0
3406,3.5,5.0,1385.0
3407,1.5,5.0,1114.0
3408,3.5,2.0,1650.0
3409,5.5,1.0,4820.0
3410,4.5,1.0,2230.0
3411,3.5,1.0,1875.0
3412,1.5,6.0,1200.0
3413,4.5,2.0,2390.0
3414,4.5,5.0,1195.0
3415,3.5,1.0,1695.0
3416,4.5,1.0,2150.0
3417,1.5,1.0,1655.0
3418,1.5,2.0,1820.0
3419,5.5,2.0,3200.0
3420,4.5,9.0,2296.0
3421,4.5,5.0,2150.0
3422,1.5,9.0,995.0
3423,3.5,2.0,2399.0
3424,4.5,2.0,1695.0
3425,7.5,9.0,2500.0
3426,3.5,5.0,1100.0
3427,4.5,5.0,2400.0
3428,1.5,8.0,720.0
3429,5.5,9.0,1700.0
3430,7.5,4.0,2900.0
3431,1.5,9.0,740.0
3432,6.5,3.0,3500.0
3433,3.5,6.0,1350.0
3434,4.5,9.0,1550.0
3435,1.5,4.0,950.0
3436,4.5,7.0,2000.0
3437,5.5,10.0,1400.0
3438,4.5,1.0,2639.0
3439,3.5,1.0,1765.0
3440,1.5,1.0,1538.0
3441,3.5,3.0,1700.0
3442,5.5,2.0,3442.0
3443,3.5,2.0,1715.0
3444,4.5,2.0,2415.0
3445,1.5,2.0,1505.0
3446,5.5,1.0,5025.0
3447,3.5,1.0,1765.0
3448,4.5,1.0,2375.0
3449,5.5,5.0,3500.0
3450,4.5,5.0,2000.0
3451,3.5,5.0,1385.0
3452,1.5,5.0,1114.0
3453,3.5,2.0,1650.0
3454,5.5,1.0,4820.0
3455,4.5,1.0,2230.0
3456,3.5,1.0,1875.0
3457,1.5,6.0,1200.0
3458,4.5,2.0,2390.0
3459,4.5,5.0,1195.0
3460,3.5,1.0,1695.0
3461,4.5,1.0,2150.0
3462,1.5,1.0,1655.0
3463,1.5,2.0,1820.0
3464,5.5,2.0,3200.0
3465,3.5,5.0,1925.0
3466,3.5,2.0,2399.0
3467,4.5,2.0,2015.0
3468,4.5,5.0,2150.0
3469,5.5,5.0,1925.0
3470,7.5,9.0,2500.0
3471,3.5,5.0,1100.0
3472,4.5,5.0,2400.0
3473,1.5,8.0,720.0
3474,5.5,9.0,1700.0
3475,7.5,4.0,2900.0
3476,1.5,9.0,740.0
3477,6.5,3.0,3500.0
3478,3.5,6.0,1350.0
3479,4.5,9.0,1550.0
3480,1.5,4.0,950.0
3481,4.5,7.0,2000.0
3482,5.5,10.0,1400.0
3483,4.5,1.0,2639.0
3484,3.5,1.0,1765.0
3485,1.5,1.0,1538.0
3486,3.5,3.0,1700.0
3487,5.5,2.0,3442.0
3488,3.5,2.0,1715.0
3489,4.5,2.0,2415.0
3490,1.5,2.0,1505.0
3491,5.5,1.0,5025.0
3492,3.5,1.0,1765.0
3493,4.5,1.0,2375.0
3494,5.5,5.0,3500.0
3495,4.5,5.0,2000.0
3496,3.5,5.0,1385.0
3497,1.5,5.0,1114.0
3498,3.5,2.0,1650.0
3499,5.5,1.0,4820.0
3500,4.5,1.0,2230.0
3501,3.5,1.0,1875.0
3502,1.5,6.0,1200.0
3503,4.5,2.0,2390.0
3504,4.5,5.0,1195.0
3505,3.5,1.0,1695.0
3506,4.5,1.0,2150.0
3507,1.5,1.0,1655.0
3508,1.5,2.0,1820.0
3509,5.5,2.0,3200.0
3510,4.5,2.0,2250.0
3511,5.5,1.0,4820.0
3512,1.5,1.0,1510.0
3513,4.5,3.0,2225.0
3514,4.5,1.0,1895.0
3515,7.5,9.0,2500.0
3516,3.5,5.0,1100.0
3517,4.5,5.0,2400.0
3518,1.5,8.0,720.0
3519,5.5,9.0,1700.0
3520,7.5,4.0,2900.0
3521,1.5,9.0,740.0
3522,6.5,3.0,3500.0
3523,3.5,6.0,1350.0
3524,4.5,9.0,1550.0
3525,1.5,4.0,950.0
3526,4.5,7.0,2000.0
3527,5.5,10.0,1400.0
3528,4.5,1.0,2639.0
3529,3.5,1.0,1765.0
3530,1.5,1.0,1538.0
3531,3.5,3.0,1700.0
3532,5.5,2.0,3442.0
3533,3.5,2.0,1715.0
3534,4.5,2.0,2415.0
3535,1.5,2.0,1505.0
3536,5.5,1.0,5025.0
3537,3.5,1.0,1765.0
3538,4.5,1.0,2375.0
3539,5.5,5.0,3500.0
3540,4.5,5.0,2000.0
3541,3.5,5.0,1385.0
3542,1.5,5.0,1114.0
3543,3.5,2.0,1650.0
3544,5.5,1.0,4820.0
3545,4.5,1.0,2230.0
3546,3.5,1.0,1875.0
3547,1.5,6.0,1200.0
3548,4.5,2.0,2390.0
3549,4.5,5.0,1195.0
3550,3.5,1.0,1695.0
3551,4.5,1.0,2150.0
3552,1.5,1.0,1655.0
3553,1.5,2.0,1820.0
3554,5.5,2.0,3200.0
3555,4.5,9.0,2296.0
3556,3.5,8.0,1585.0
3557,5.5,1.0,2650.0
3558,4.5,1.0,2325.0
3559,3.5,3.0,1375.0
3560,7.5,9.0,2500.0
3561,3.5,5.0,1100.0
3562,4.5,5.0,2400.0
3563,1.5,8.0,720.0
3564,5.5,9.0,1700.0
3565,7.5,4.0,2900.0
3566,1.5,9.0,740.0
3567,6.5,3.0,3500.0
3568,3.5,6.0,1350.0
3569,4.5,9.0,1550.0
3570,1.5,4.0,950.0
3571,4.5,7.0,2000.0
3572,5.5,10.0,1400.0
3573,4.5,1.0,2639.0
3574,3.5,1.0,1765.0
3575,1.5,1.0,1538.0
3576,3.5,3.0,1700.0
3577,5.5,2.0,3442.0
3578,3.5,2.0,1715.0
3579,4.5,2.0,2415.0
3580,1.5,2.0,1505.0
